Source,Target,Type,Id,Type_edge,Weigth
3249,1687,Undirected,586,inventeur_brevet,1
3250,2100,Undirected,587,inventeur_brevet,1
3251,1580,Undirected,588,inventeur_brevet,1
3252,2094,Undirected,589,inventeur_brevet,1
3253,2094,Undirected,590,inventeur_brevet,1
3254,1687,Undirected,591,inventeur_brevet,1
3255,1444,Undirected,592,inventeur_brevet,1
3256,2633,Undirected,593,inventeur_brevet,1
3257,1857,Undirected,594,inventeur_brevet,1
3258,2482,Undirected,595,inventeur_brevet,1
3259,1511,Undirected,596,inventeur_brevet,1
3260,835,Undirected,597,inventeur_brevet,1
3261,1168,Undirected,598,inventeur_brevet,1
3262,1512,Undirected,599,inventeur_brevet,1
3263,898,Undirected,600,inventeur_brevet,1
3264,1857,Undirected,601,inventeur_brevet,1
3265,268,Undirected,602,inventeur_brevet,1
3266,1512,Undirected,603,inventeur_brevet,1
3267,766,Undirected,604,inventeur_brevet,1
3268,1668,Undirected,605,inventeur_brevet,1
3269,1361,Undirected,606,inventeur_brevet,1
3270,1703,Undirected,607,inventeur_brevet,1
3270,1704,Undirected,608,inventeur_brevet,1
3271,690,Undirected,609,inventeur_brevet,1
3272,2296,Undirected,610,inventeur_brevet,1
3273,471,Undirected,611,inventeur_brevet,1
3274,1414,Undirected,612,inventeur_brevet,1
3275,1182,Undirected,613,inventeur_brevet,1
3276,1823,Undirected,614,inventeur_brevet,1
3277,1416,Undirected,615,inventeur_brevet,1
3278,1977,Undirected,616,inventeur_brevet,1
3278,1978,Undirected,617,inventeur_brevet,1
3279,1667,Undirected,618,inventeur_brevet,1
3280,984,Undirected,619,inventeur_brevet,1
3281,241,Undirected,620,inventeur_brevet,1
3282,1647,Undirected,621,inventeur_brevet,1
3283,749,Undirected,622,inventeur_brevet,1
3284,1007,Undirected,623,inventeur_brevet,1
3284,1018,Undirected,624,inventeur_brevet,1
3285,1794,Undirected,625,inventeur_brevet,1
3286,2304,Undirected,626,inventeur_brevet,1
3287,227,Undirected,627,inventeur_brevet,1
3288,1488,Undirected,628,inventeur_brevet,1
3289,2570,Undirected,629,inventeur_brevet,1
3290,2129,Undirected,630,inventeur_brevet,1
3291,47,Undirected,631,inventeur_brevet,1
3292,1758,Undirected,632,inventeur_brevet,1
3293,1166,Undirected,633,inventeur_brevet,1
3294,15,Undirected,634,inventeur_brevet,1
3294,449,Undirected,635,inventeur_brevet,1
3295,1469,Undirected,636,inventeur_brevet,1
3296,2192,Undirected,637,inventeur_brevet,1
3297,1942,Undirected,638,inventeur_brevet,1
3298,872,Undirected,639,inventeur_brevet,1
3299,1770,Undirected,640,inventeur_brevet,1
3300,1756,Undirected,641,inventeur_brevet,1
3301,2194,Undirected,642,inventeur_brevet,1
3302,2202,Undirected,643,inventeur_brevet,1
3303,2219,Undirected,644,inventeur_brevet,1
3304,1269,Undirected,645,inventeur_brevet,1
3305,2184,Undirected,646,inventeur_brevet,1
3306,644,Undirected,647,inventeur_brevet,1
3307,242,Undirected,648,inventeur_brevet,1
3308,1771,Undirected,649,inventeur_brevet,1
3309,757,Undirected,650,inventeur_brevet,1
3310,994,Undirected,651,inventeur_brevet,1
3311,2330,Undirected,652,inventeur_brevet,1
3312,1303,Undirected,653,inventeur_brevet,1
3313,2345,Undirected,654,inventeur_brevet,1
3314,1487,Undirected,655,inventeur_brevet,1
3315,1531,Undirected,656,inventeur_brevet,1
3316,1042,Undirected,657,inventeur_brevet,1
3317,878,Undirected,658,inventeur_brevet,1
3318,1778,Undirected,659,inventeur_brevet,1
3319,1605,Undirected,660,inventeur_brevet,1
3320,1798,Undirected,661,inventeur_brevet,1
3321,410,Undirected,662,inventeur_brevet,1
3322,1509,Undirected,663,inventeur_brevet,1
3323,635,Undirected,664,inventeur_brevet,1
3324,1089,Undirected,665,inventeur_brevet,1
3325,44,Undirected,666,inventeur_brevet,1
3326,180,Undirected,667,inventeur_brevet,1
3327,984,Undirected,668,inventeur_brevet,1
3327,1667,Undirected,669,inventeur_brevet,1
3328,2029,Undirected,670,inventeur_brevet,1
3329,1422,Undirected,671,inventeur_brevet,1
3330,1195,Undirected,672,inventeur_brevet,1
3331,1759,Undirected,673,inventeur_brevet,1
3332,526,Undirected,674,inventeur_brevet,1
3333,2145,Undirected,675,inventeur_brevet,1
3334,2275,Undirected,676,inventeur_brevet,1
3335,2219,Undirected,677,inventeur_brevet,1
3336,1137,Undirected,678,inventeur_brevet,1
3337,1757,Undirected,679,inventeur_brevet,1
3338,2184,Undirected,680,inventeur_brevet,1
3339,2570,Undirected,681,inventeur_brevet,1
3340,582,Undirected,682,inventeur_brevet,1
3341,2369,Undirected,683,inventeur_brevet,1
3342,1420,Undirected,684,inventeur_brevet,1
3343,1553,Undirected,685,inventeur_brevet,1
3344,1766,Undirected,686,inventeur_brevet,1
3345,899,Undirected,687,inventeur_brevet,1
3346,1155,Undirected,688,inventeur_brevet,1
3347,1763,Undirected,689,inventeur_brevet,1
3348,449,Undirected,690,inventeur_brevet,1
3349,1091,Undirected,691,inventeur_brevet,1
3350,511,Undirected,692,inventeur_brevet,1
3351,2367,Undirected,693,inventeur_brevet,1
3352,569,Undirected,694,inventeur_brevet,1
3353,926,Undirected,695,inventeur_brevet,1
3354,640,Undirected,696,inventeur_brevet,1
3355,1553,Undirected,697,inventeur_brevet,1
3356,2210,Undirected,698,inventeur_brevet,1
3357,1736,Undirected,699,inventeur_brevet,1
3358,1519,Undirected,700,inventeur_brevet,1
3359,2186,Undirected,701,inventeur_brevet,1
3360,568,Undirected,702,inventeur_brevet,1
3361,2108,Undirected,703,inventeur_brevet,1
3362,1681,Undirected,704,inventeur_brevet,1
3363,1303,Undirected,705,inventeur_brevet,1
3364,2175,Undirected,706,inventeur_brevet,1
3365,879,Undirected,707,inventeur_brevet,1
3366,1759,Undirected,708,inventeur_brevet,1
3367,168,Undirected,709,inventeur_brevet,1
3368,1788,Undirected,710,inventeur_brevet,1
3369,15,Undirected,711,inventeur_brevet,1
3370,907,Undirected,712,inventeur_brevet,1
3371,2167,Undirected,713,inventeur_brevet,1
3372,533,Undirected,714,inventeur_brevet,1
3373,1567,Undirected,715,inventeur_brevet,1
3374,1238,Undirected,716,inventeur_brevet,1
3375,1910,Undirected,717,inventeur_brevet,1
3376,1764,Undirected,718,inventeur_brevet,1
3377,1773,Undirected,719,inventeur_brevet,1
3378,1303,Undirected,720,inventeur_brevet,1
3379,1765,Undirected,721,inventeur_brevet,1
3380,257,Undirected,722,inventeur_brevet,1
3381,1768,Undirected,723,inventeur_brevet,1
3382,213,Undirected,724,inventeur_brevet,1
3383,936,Undirected,725,inventeur_brevet,1
3384,1114,Undirected,726,inventeur_brevet,1
3385,1368,Undirected,727,inventeur_brevet,1
3386,1760,Undirected,728,inventeur_brevet,1
3387,2374,Undirected,729,inventeur_brevet,1
3387,2392,Undirected,730,inventeur_brevet,1
3388,570,Undirected,731,inventeur_brevet,1
3389,510,Undirected,732,inventeur_brevet,1
3389,1528,Undirected,733,inventeur_brevet,1
3390,906,Undirected,734,inventeur_brevet,1
3391,636,Undirected,735,inventeur_brevet,1
3392,532,Undirected,736,inventeur_brevet,1
3393,1902,Undirected,737,inventeur_brevet,1
3394,1104,Undirected,738,inventeur_brevet,1
3395,1909,Undirected,739,inventeur_brevet,1
3396,923,Undirected,740,inventeur_brevet,1
3397,2199,Undirected,741,inventeur_brevet,1
3397,2293,Undirected,742,inventeur_brevet,1
3398,1194,Undirected,743,inventeur_brevet,1
3399,1506,Undirected,744,inventeur_brevet,1
3400,1771,Undirected,745,inventeur_brevet,1
3401,1599,Undirected,746,inventeur_brevet,1
3402,1368,Undirected,747,inventeur_brevet,1
3403,873,Undirected,748,inventeur_brevet,1
3404,1771,Undirected,749,inventeur_brevet,1
3405,923,Undirected,750,inventeur_brevet,1
3406,1029,Undirected,751,inventeur_brevet,1
3407,2057,Undirected,752,inventeur_brevet,1
3408,797,Undirected,753,inventeur_brevet,1
3409,2334,Undirected,754,inventeur_brevet,1
3410,1373,Undirected,755,inventeur_brevet,1
3411,787,Undirected,756,inventeur_brevet,1
3412,831,Undirected,757,inventeur_brevet,1
3413,792,Undirected,758,inventeur_brevet,1
3414,822,Undirected,759,inventeur_brevet,1
3415,1368,Undirected,760,inventeur_brevet,1
3416,231,Undirected,761,inventeur_brevet,1
3417,2107,Undirected,762,inventeur_brevet,1
3418,841,Undirected,763,inventeur_brevet,1
3419,1355,Undirected,764,inventeur_brevet,1
3420,1519,Undirected,765,inventeur_brevet,1
3421,967,Undirected,766,inventeur_brevet,1
3422,1688,Undirected,767,inventeur_brevet,1
3423,526,Undirected,768,inventeur_brevet,1
3424,2079,Undirected,769,inventeur_brevet,1
3425,1999,Undirected,770,inventeur_brevet,1
3426,551,Undirected,771,inventeur_brevet,1
3427,363,Undirected,772,inventeur_brevet,1
3428,2220,Undirected,773,inventeur_brevet,1
3428,2221,Undirected,774,inventeur_brevet,1
3429,1564,Undirected,775,inventeur_brevet,1
3430,101,Undirected,776,inventeur_brevet,1
3431,2598,Undirected,777,inventeur_brevet,1
3432,1070,Undirected,778,inventeur_brevet,1
3433,2047,Undirected,779,inventeur_brevet,1
3434,2199,Undirected,780,inventeur_brevet,1
3434,2293,Undirected,781,inventeur_brevet,1
3435,876,Undirected,782,inventeur_brevet,1
3436,884,Undirected,783,inventeur_brevet,1
3437,2570,Undirected,784,inventeur_brevet,1
3438,15,Undirected,785,inventeur_brevet,1
3439,1693,Undirected,786,inventeur_brevet,1
3440,1731,Undirected,787,inventeur_brevet,1
3441,251,Undirected,788,inventeur_brevet,1
3442,1024,Undirected,789,inventeur_brevet,1
3443,876,Undirected,790,inventeur_brevet,1
3444,720,Undirected,791,inventeur_brevet,1
3445,489,Undirected,792,inventeur_brevet,1
3446,2544,Undirected,793,inventeur_brevet,1
3447,2544,Undirected,794,inventeur_brevet,1
3448,2413,Undirected,795,inventeur_brevet,1
3449,1656,Undirected,796,inventeur_brevet,1
3450,1918,Undirected,797,inventeur_brevet,1
3451,372,Undirected,798,inventeur_brevet,1
3452,1659,Undirected,799,inventeur_brevet,1
3453,939,Undirected,800,inventeur_brevet,1
3454,940,Undirected,801,inventeur_brevet,1
3455,2195,Undirected,802,inventeur_brevet,1
3456,1176,Undirected,803,inventeur_brevet,1
3457,2187,Undirected,804,inventeur_brevet,1
3458,266,Undirected,805,inventeur_brevet,1
3459,266,Undirected,806,inventeur_brevet,1
3460,2599,Undirected,807,inventeur_brevet,1
3461,2250,Undirected,808,inventeur_brevet,1
3462,134,Undirected,809,inventeur_brevet,1
3463,2501,Undirected,810,inventeur_brevet,1
3464,111,Undirected,811,inventeur_brevet,1
3465,1035,Undirected,812,inventeur_brevet,1
3466,1234,Undirected,813,inventeur_brevet,1
3467,1822,Undirected,814,inventeur_brevet,1
3468,2688,Undirected,815,inventeur_brevet,1
3469,237,Undirected,816,inventeur_brevet,1
3470,34,Undirected,817,inventeur_brevet,1
3471,1480,Undirected,818,inventeur_brevet,1
3472,1512,Undirected,819,inventeur_brevet,1
3473,337,Undirected,820,inventeur_brevet,1
3474,1164,Undirected,821,inventeur_brevet,1
3474,1165,Undirected,822,inventeur_brevet,1
3474,1231,Undirected,823,inventeur_brevet,1
3474,1232,Undirected,824,inventeur_brevet,1
3475,2689,Undirected,825,inventeur_brevet,1
3476,70,Undirected,826,inventeur_brevet,1
3476,327,Undirected,827,inventeur_brevet,1
3476,330,Undirected,828,inventeur_brevet,1
3476,333,Undirected,829,inventeur_brevet,1
3476,336,Undirected,830,inventeur_brevet,1
3477,413,Undirected,831,inventeur_brevet,1
3478,300,Undirected,832,inventeur_brevet,1
3479,2247,Undirected,833,inventeur_brevet,1
3480,2377,Undirected,834,inventeur_brevet,1
3481,1813,Undirected,835,inventeur_brevet,1
3482,2327,Undirected,836,inventeur_brevet,1
3483,1648,Undirected,837,inventeur_brevet,1
3483,1649,Undirected,838,inventeur_brevet,1
3483,1650,Undirected,839,inventeur_brevet,1
3483,1651,Undirected,840,inventeur_brevet,1
3483,1652,Undirected,841,inventeur_brevet,1
3483,1653,Undirected,842,inventeur_brevet,1
3483,1654,Undirected,843,inventeur_brevet,1
3483,1655,Undirected,844,inventeur_brevet,1
3483,1881,Undirected,845,inventeur_brevet,1
3483,1930,Undirected,846,inventeur_brevet,1
3484,240,Undirected,847,inventeur_brevet,1
3485,2291,Undirected,848,inventeur_brevet,1
3486,43,Undirected,849,inventeur_brevet,1
3487,328,Undirected,850,inventeur_brevet,1
3488,108,Undirected,851,inventeur_brevet,1
3488,326,Undirected,852,inventeur_brevet,1
3489,2248,Undirected,853,inventeur_brevet,1
3490,2687,Undirected,854,inventeur_brevet,1
3491,20,Undirected,855,inventeur_brevet,1
3492,1312,Undirected,856,inventeur_brevet,1
3493,329,Undirected,857,inventeur_brevet,1
3494,2347,Undirected,858,inventeur_brevet,1
3495,2291,Undirected,859,inventeur_brevet,1
3496,2364,Undirected,860,inventeur_brevet,1
3497,134,Undirected,861,inventeur_brevet,1
3498,2330,Undirected,862,inventeur_brevet,1
3499,1328,Undirected,863,inventeur_brevet,1
3500,316,Undirected,864,inventeur_brevet,1
3501,1159,Undirected,865,inventeur_brevet,1
3502,2570,Undirected,866,inventeur_brevet,1
3503,1356,Undirected,867,inventeur_brevet,1
3504,1710,Undirected,868,inventeur_brevet,1
3505,2487,Undirected,869,inventeur_brevet,1
3506,366,Undirected,870,inventeur_brevet,1
3507,2468,Undirected,871,inventeur_brevet,1
3508,1678,Undirected,872,inventeur_brevet,1
3509,1763,Undirected,873,inventeur_brevet,1
3510,2146,Undirected,874,inventeur_brevet,1
3511,913,Undirected,875,inventeur_brevet,1
3512,1129,Undirected,876,inventeur_brevet,1
3513,899,Undirected,877,inventeur_brevet,1
3514,1261,Undirected,878,inventeur_brevet,1
3515,60,Undirected,879,inventeur_brevet,1
3516,1984,Undirected,880,inventeur_brevet,1
3517,347,Undirected,881,inventeur_brevet,1
3518,2330,Undirected,882,inventeur_brevet,1
3519,1102,Undirected,883,inventeur_brevet,1
3520,2499,Undirected,884,inventeur_brevet,1
3521,1999,Undirected,885,inventeur_brevet,1
3522,1250,Undirected,886,inventeur_brevet,1
3523,108,Undirected,887,inventeur_brevet,1
3523,325,Undirected,888,inventeur_brevet,1
3524,1960,Undirected,889,inventeur_brevet,1
3525,467,Undirected,890,inventeur_brevet,1
3526,640,Undirected,891,inventeur_brevet,1
3527,2587,Undirected,892,inventeur_brevet,1
3527,2626,Undirected,893,inventeur_brevet,1
3528,1923,Undirected,894,inventeur_brevet,1
3529,223,Undirected,895,inventeur_brevet,1
3530,8,Undirected,896,inventeur_brevet,1
3531,18,Undirected,897,inventeur_brevet,1
3532,262,Undirected,898,inventeur_brevet,1
3533,49,Undirected,899,inventeur_brevet,1
3533,88,Undirected,900,inventeur_brevet,1
3534,417,Undirected,901,inventeur_brevet,1
3535,2067,Undirected,902,inventeur_brevet,1
3536,1089,Undirected,903,inventeur_brevet,1
3537,1630,Undirected,904,inventeur_brevet,1
3538,2098,Undirected,905,inventeur_brevet,1
3539,276,Undirected,906,inventeur_brevet,1
3540,244,Undirected,907,inventeur_brevet,1
3541,844,Undirected,908,inventeur_brevet,1
3542,2176,Undirected,909,inventeur_brevet,1
3543,864,Undirected,910,inventeur_brevet,1
3544,315,Undirected,911,inventeur_brevet,1
3545,1380,Undirected,912,inventeur_brevet,1
3546,448,Undirected,913,inventeur_brevet,1
3547,1601,Undirected,914,inventeur_brevet,1
3548,8,Undirected,915,inventeur_brevet,1
3549,2677,Undirected,916,inventeur_brevet,1
3550,1224,Undirected,917,inventeur_brevet,1
3551,1243,Undirected,918,inventeur_brevet,1
3552,1134,Undirected,919,inventeur_brevet,1
3553,2077,Undirected,920,inventeur_brevet,1
3554,2447,Undirected,921,inventeur_brevet,1
3555,249,Undirected,922,inventeur_brevet,1
3556,2370,Undirected,923,inventeur_brevet,1
3556,2371,Undirected,924,inventeur_brevet,1
3557,1618,Undirected,925,inventeur_brevet,1
3558,407,Undirected,926,inventeur_brevet,1
3559,171,Undirected,927,inventeur_brevet,1
3560,1666,Undirected,928,inventeur_brevet,1
3561,1812,Undirected,929,inventeur_brevet,1
3562,744,Undirected,930,inventeur_brevet,1
3563,1450,Undirected,931,inventeur_brevet,1
3564,288,Undirected,932,inventeur_brevet,1
3565,1245,Undirected,933,inventeur_brevet,1
3566,2062,Undirected,934,inventeur_brevet,1
3567,1486,Undirected,935,inventeur_brevet,1
3568,477,Undirected,936,inventeur_brevet,1
3569,1668,Undirected,937,inventeur_brevet,1
3570,436,Undirected,938,inventeur_brevet,1
3571,445,Undirected,939,inventeur_brevet,1
3572,2590,Undirected,940,inventeur_brevet,1
3573,1448,Undirected,941,inventeur_brevet,1
3574,2281,Undirected,942,inventeur_brevet,1
3575,592,Undirected,943,inventeur_brevet,1
3576,1617,Undirected,944,inventeur_brevet,1
3577,2042,Undirected,945,inventeur_brevet,1
3578,1635,Undirected,946,inventeur_brevet,1
3579,2397,Undirected,947,inventeur_brevet,1
3580,1292,Undirected,948,inventeur_brevet,1
3581,2426,Undirected,949,inventeur_brevet,1
3582,782,Undirected,950,inventeur_brevet,1
3583,1013,Undirected,951,inventeur_brevet,1
3584,1856,Undirected,952,inventeur_brevet,1
3585,2290,Undirected,953,inventeur_brevet,1
3586,390,Undirected,954,inventeur_brevet,1
3587,1878,Undirected,955,inventeur_brevet,1
3588,1577,Undirected,956,inventeur_brevet,1
3589,1679,Undirected,957,inventeur_brevet,1
3590,1903,Undirected,958,inventeur_brevet,1
3591,1070,Undirected,959,inventeur_brevet,1
3592,289,Undirected,960,inventeur_brevet,1
3593,1928,Undirected,961,inventeur_brevet,1
3594,334,Undirected,962,inventeur_brevet,1
3595,1347,Undirected,963,inventeur_brevet,1
3596,1687,Undirected,964,inventeur_brevet,1
3597,2654,Undirected,965,inventeur_brevet,1
3598,1839,Undirected,966,inventeur_brevet,1
3599,1878,Undirected,967,inventeur_brevet,1
3600,463,Undirected,968,inventeur_brevet,1
3601,181,Undirected,969,inventeur_brevet,1
3602,2467,Undirected,970,inventeur_brevet,1
3603,1928,Undirected,971,inventeur_brevet,1
3604,2140,Undirected,972,inventeur_brevet,1
3605,1425,Undirected,973,inventeur_brevet,1
3606,2389,Undirected,974,inventeur_brevet,1
3607,1260,Undirected,975,inventeur_brevet,1
3608,1795,Undirected,976,inventeur_brevet,1
3609,2126,Undirected,977,inventeur_brevet,1
3610,2576,Undirected,978,inventeur_brevet,1
3611,2445,Undirected,979,inventeur_brevet,1
3612,65,Undirected,980,inventeur_brevet,1
3613,1542,Undirected,981,inventeur_brevet,1
3614,227,Undirected,982,inventeur_brevet,1
3615,1074,Undirected,983,inventeur_brevet,1
3616,1827,Undirected,984,inventeur_brevet,1
3617,102,Undirected,985,inventeur_brevet,1
3618,1743,Undirected,986,inventeur_brevet,1
3619,39,Undirected,987,inventeur_brevet,1
3620,1612,Undirected,988,inventeur_brevet,1
3621,1581,Undirected,989,inventeur_brevet,1
3622,1217,Undirected,990,inventeur_brevet,1
3623,1217,Undirected,991,inventeur_brevet,1
3624,1193,Undirected,992,inventeur_brevet,1
3625,1010,Undirected,993,inventeur_brevet,1
3626,1908,Undirected,994,inventeur_brevet,1
3627,974,Undirected,995,inventeur_brevet,1
3628,714,Undirected,996,inventeur_brevet,1
3629,2243,Undirected,997,inventeur_brevet,1
3630,262,Undirected,998,inventeur_brevet,1
3631,1628,Undirected,999,inventeur_brevet,1
3632,2475,Undirected,1000,inventeur_brevet,1
3633,2311,Undirected,1001,inventeur_brevet,1
3634,744,Undirected,1002,inventeur_brevet,1
3635,2436,Undirected,1003,inventeur_brevet,1
3636,2168,Undirected,1004,inventeur_brevet,1
3637,2353,Undirected,1005,inventeur_brevet,1
3638,1163,Undirected,1006,inventeur_brevet,1
3639,335,Undirected,1007,inventeur_brevet,1
3640,1639,Undirected,1008,inventeur_brevet,1
3641,1984,Undirected,1009,inventeur_brevet,1
3642,1138,Undirected,1010,inventeur_brevet,1
3643,388,Undirected,1011,inventeur_brevet,1
3644,389,Undirected,1012,inventeur_brevet,1
3645,1418,Undirected,1013,inventeur_brevet,1
3646,755,Undirected,1014,inventeur_brevet,1
3646,756,Undirected,1015,inventeur_brevet,1
3646,863,Undirected,1016,inventeur_brevet,1
3647,7,Undirected,1017,inventeur_brevet,1
3648,1585,Undirected,1018,inventeur_brevet,1
3649,2077,Undirected,1019,inventeur_brevet,1
3650,1562,Undirected,1020,inventeur_brevet,1
3651,1550,Undirected,1021,inventeur_brevet,1
3652,2128,Undirected,1022,inventeur_brevet,1
3653,2182,Undirected,1023,inventeur_brevet,1
3654,701,Undirected,1024,inventeur_brevet,1
3655,291,Undirected,1025,inventeur_brevet,1
3656,2663,Undirected,1026,inventeur_brevet,1
3657,1849,Undirected,1027,inventeur_brevet,1
3658,407,Undirected,1028,inventeur_brevet,1
3659,1083,Undirected,1029,inventeur_brevet,1
3660,2541,Undirected,1030,inventeur_brevet,1
3661,2541,Undirected,1031,inventeur_brevet,1
3662,410,Undirected,1032,inventeur_brevet,1
3663,1576,Undirected,1033,inventeur_brevet,1
